faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,fault_present
0.0,10.0,56,0.22803,3623.8,4596.7,9.4255,27.209,42.721,2730.8,75.386,120.4,0.31798,79.644,49.642,2660.0,24.927,51.115,3125.4,23.324,65.281,226.63,344.3,94.836,77.105,32.567,8.9676,27.016,6.7223,18.404,1.613,33.359,13.639,24.74,1.2181,17.877,2.2119,4.7498,2.276,0.044869,0.80434,0.11008,53.095,43.608,61.728,54.619,22.088,58.245,23.654,37.185,37.046,49.115,45.74,41.206,17.263,0
0.0,10.0,57,0.19862,3716.7,4546.0,9.3674,26.84,42.419,2729.5,75.044,120.4,0.31002,79.574,48.716,2659.6,24.561,49.109,3123.7,23.14,65.289,225.57,344.32,94.459,76.802,33.123,8.7927,26.489,6.7398,18.201,1.6421,32.881,13.903,24.597,1.2245,18.384,2.2518,4.8147,2.2164,0.044869,0.80434,0.11008,53.095,43.608,63.009,54.71,19.653,61.091,23.213,36.976,34.323,44.473,45.856,40.847,17.72,0
0.0,10.0,58,0.20024,3694.4,4594.1,9.4002,27.329,42.127,2726.6,74.715,120.41,0.31234,79.281,51.756,2656.4,25.577,50.973,3121.0,22.684,65.211,225.07,344.34,94.584,76.723,33.123,8.7927,26.489,6.7398,18.201,1.6421,32.881,13.903,24.597,1.2245,18.384,2.2518,4.8147,2.2164,0.044869,0.80434,0.11008,53.095,43.608,63.392,54.135,19.494,61.244,23.619,36.692,43.268,48.785,45.925,41.717,18.836,0
0.0,10.0,59,0.13841,3668.2,4619.8,9.247,26.945,42.119,2724.5,75.328,120.4,0.33781,79.483,50.904,2654.4,23.045,48.845,3118.6,23.246,65.145,227.04,343.65,94.5,77.184,32.414,9.0241,26.889,6.8129,18.903,1.6781,33.129,13.796,24.545,1.1427,18.17,2.2611,4.75,2.3041,0.044869,0.80434,0.11008,53.095,43.608,63.832,54.405,13.663,63.307,23.162,40.576,40.761,43.861,45.778,41.052,17.475,0
0.0,10.0,60,0.13846,3682.8,4604.3,9.4473,27.059,42.082,2720.4,75.324,120.41,0.33736,79.35,50.005,2649.5,26.67,50.003,3115.9,23.614,65.157,225.51,342.51,94.639,76.924,32.414,9.0241,26.889,6.8129,18.903,1.6781,33.129,13.796,24.545,1.1427,18.17,2.2611,4.75,2.3041,0.044869,0.80434,0.11008,53.095,43.608,63.58,54.591,13.658,58.675,22.706,40.631,38.115,46.541,45.941,41.009,16.634,0
0.0,10.0,61,0.19951,3691.4,4519.3,9.2468,26.751,42.44,2720.2,76.465,120.4,0.3284,79.59,48.142,2649.2,25.828,51.005,3116.6,23.191,65.15,224.24,342.12,94.59,77.393,31.903,9.0689,26.691,6.8986,18.54,1.6137,32.787,13.798,24.836,1.1542,17.679,2.2508,4.6058,2.1608,0.01271,0.83671,0.10721,52.919,43.816,62.891,53.921,19.963,63.661,22.559,38.89,32.631,48.86,45.177,41.009,17.605,0
0.0,10.0,62,0.20021,3668.7,4506.7,9.2805,26.793,42.033,2720.0,74.742,120.4,0.32751,79.722,50.684,2649.0,24.575,49.541,3116.1,23.098,65.177,220.79,341.99,94.656,77.144,31.903,9.0689,26.691,6.8986,18.54,1.6137,32.787,13.798,24.836,1.1542,17.679,2.2508,4.6058,2.1608,0.01271,0.83671,0.10721,52.919,43.816,63.281,54.072,19.895,62.598,22.852,38.998,40.113,45.471,45.114,41.142,17.839,0
0.0,10.0,63,0.25161,3645.6,4567.8,9.2529,26.605,42.218,2721.5,75.126,120.38,0.32792,79.87,50.448,2651.4,25.125,48.822,3116.8,21.901,65.187,219.21,341.75,94.588,77.049,32.061,8.9013,26.762,7.0264,18.899,1.6564,32.961,13.807,24.825,1.2834,18.556,2.1893,4.6474,2.2125,0.01271,0.83671,0.10721,52.919,43.816,62.953,54.241,24.609,62.267,22.822,38.962,39.418,43.808,44.884,41.152,20.671,0
0.0,10.0,64,0.25042,3708.1,4531.0,9.3425,26.481,42.313,2719.2,75.654,120.42,0.32708,79.599,49.419,2648.1,25.003,47.649,3114.3,22.471,65.174,220.16,341.57,94.706,76.997,32.061,8.9013,26.762,7.0264,18.899,1.6564,32.961,13.807,24.825,1.2834,18.556,2.1893,4.6474,2.2125,0.01271,0.83671,0.10721,52.919,43.816,61.876,54.681,24.727,59.672,22.435,39.064,36.389,41.093,44.432,40.863,19.343,0
0.0,10.0,65,0.2369,3607.7,4520.5,9.2165,26.879,42.281,2716.8,75.446,120.38,0.32862,79.505,50.801,2644.8,26.027,50.837,3113.2,22.668,65.085,218.61,341.55,94.756,76.791,31.886,8.7095,27.151,7.0376,19.147,1.6899,32.545,13.811,24.807,1.166,18.399,2.2337,4.8376,2.1841,0.01271,0.83671,0.10721,52.919,43.816,62.408,53.935,23.465,61.389,22.498,39.092,40.458,48.472,44.206,40.746,18.912,0
0.0,10.0,66,0.23792,3593.9,4483.0,9.2646,26.99,42.142,2716.7,75.509,120.41,0.32977,79.432,51.05,2645.4,23.843,51.825,3111.1,22.835,65.025,220.27,341.74,94.905,77.194,31.886,8.7095,27.151,7.0376,19.147,1.6899,32.545,13.811,24.807,1.166,18.399,2.2337,4.8376,2.1841,0.034823,0.83665,0.11246,53.525,45.053,62.645,54.384,23.365,61.327,22.778,38.953,41.191,50.758,44.5,41.127,18.51,0
0.0,10.0,67,0.25594,3589.3,4441.4,9.3563,26.965,42.155,2718.2,75.7,120.37,0.33033,79.631,51.698,2646.8,23.833,49.583,3113.6,22.237,65.005,220.37,341.06,94.871,77.124,31.667,8.7959,26.897,6.9096,18.481,1.6448,32.694,13.7,25.228,1.1612,18.497,2.1939,4.6226,2.2036,0.034823,0.83665,0.11246,53.525,45.053,62.485,54.233,25.367,59.63,22.741,38.98,43.096,45.568,44.478,40.47,19.931,0
0.0,10.0,68,0.2572,3598.2,4475.6,9.4068,26.765,42.237,2719.4,75.172,120.38,0.33273,79.676,49.315,2648.2,24.683,49.921,3116.5,23.053,65.008,221.5,341.28,94.863,77.145,31.667,8.7959,26.897,6.9096,18.481,1.6448,32.694,13.7,25.228,1.1612,18.497,2.1939,4.6226,2.2036,0.034823,0.83665,0.11246,53.525,45.053,62.331,53.824,25.243,58.695,22.387,38.688,36.083,46.35,44.366,40.847,17.999,0
0.0,10.0,69,0.28212,3599.1,4591.2,9.3872,27.114,42.15,2724.1,75.468,120.42,0.3136,79.907,49.971,2652.8,24.884,50.622,3120.2,24.095,65.062,219.64,341.54,94.674,77.625,31.989,8.7024,26.786,6.7982,18.436,1.5675,32.564,13.9,25.172,1.357,18.446,2.2167,4.7254,2.3147,0.034823,0.83665,0.11246,53.525,45.053,63.352,54.069,27.793,59.888,22.702,37.934,38.013,47.974,44.514,40.277,15.473,0
0.0,10.0,70,0.27999,3620.5,4533.8,9.1195,27.224,42.187,2726.4,75.436,120.42,0.31854,80.056,50.265,2655.5,24.535,49.524,3123.1,23.012,65.15,219.79,341.43,94.67,77.449,31.989,8.7024,26.786,6.7982,18.436,1.5675,32.564,13.9,25.172,1.357,18.446,2.2167,4.7254,2.3147,0.034823,0.83665,0.11246,53.525,45.053,62.983,54.755,28.002,61.246,22.783,37.331,38.881,45.432,44.479,41.503,18.029,0
0.0,10.0,71,0.25539,3658.0,4582.4,9.3975,26.824,41.936,2722.6,76.109,120.4,0.33982,79.717,50.864,2651.2,24.298,52.325,3121.0,22.648,65.171,218.58,341.36,94.486,76.914,32.548,8.8736,26.43,6.9068,18.128,1.636,32.781,13.675,24.685,1.3536,18.364,2.2882,4.6573,2.2045,0.019838,0.85207,0.098155,53.214,44.271,63.343,54.338,25.041,59.454,22.246,40.067,40.641,51.914,44.568,40.702,18.939,0
0.0,10.0,72,0.25365,3666.2,4565.6,9.2681,26.712,42.734,2720.9,75.297,120.44,0.33732,79.614,50.727,2649.4,24.575,51.414,3118.5,21.73,65.145,218.83,341.28,94.712,76.902,32.548,8.8736,26.43,6.9068,18.128,1.636,32.781,13.675,24.685,1.3536,18.364,2.2882,4.6573,2.2045,0.019838,0.85207,0.098155,53.214,44.271,63.201,54.538,25.212,62.545,22.349,40.373,40.239,49.806,44.53,41.508,21.127,0
0.0,10.0,73,0.20028,3649.1,4572.3,9.2267,27.26,42.088,2718.5,75.473,120.39,0.31357,79.516,48.293,2647.9,24.766,49.142,3116.0,22.57,65.066,218.99,341.34,94.686,76.793,31.551,9.076,26.669,6.8564,18.526,1.6422,32.56,13.485,24.696,1.4005,18.011,2.2225,4.8574,2.2526,0.019838,0.85207,0.098155,53.214,44.271,62.57,55.297,19.661,62.495,22.639,37.194,33.077,44.548,44.502,40.125,19.162,0
0.0,10.0,74,0.19986,3644.6,4556.1,9.399,27.092,42.36,2719.4,75.076,120.41,0.31504,79.665,49.775,2649.1,25.4,48.726,3115.1,23.117,65.019,218.49,341.41,94.762,76.937,31.551,9.076,26.669,6.8564,18.526,1.6422,32.56,13.485,24.696,1.4005,18.011,2.2225,4.8574,2.2526,0.019838,0.85207,0.098155,53.214,44.271,62.647,55.49,19.703,60.221,22.832,37.015,37.439,43.585,44.534,40.1,17.857,0
0.0,10.0,75,0.29684,3622.3,4507.0,9.3531,26.69,42.396,2718.5,75.366,120.42,0.28712,79.509,51.075,2647.0,26.335,48.094,3117.1,23.219,65.008,219.5,340.68,94.65,76.817,31.959,8.6574,26.737,6.718,19.103,1.6735,32.727,13.717,24.52,1.2758,18.475,2.208,4.7373,2.2942,0.019838,0.85207,0.098155,53.214,44.271,63.473,55.177,29.409,59.23,22.262,34.962,41.264,42.123,44.432,41.427,17.638,0
0.0,10.0,76,0.29746,3640.8,4536.6,9.3097,26.692,42.312,2721.0,75.992,120.4,0.29239,79.655,49.482,2649.3,25.907,51.241,3119.1,23.341,64.995,222.98,340.8,94.574,77.325,31.959,8.6574,26.737,6.718,19.103,1.6735,32.727,13.717,24.52,1.2758,18.475,2.208,4.7373,2.2942,0.020851,0.84103,0.083155,53.585,44.159,63.156,54.823,29.349,61.446,22.153,34.319,36.575,49.406,44.521,40.6,17.321,0
0.0,10.0,77,0.2616,3663.7,4526.2,9.3087,27.277,42.4,2721.5,75.088,120.44,0.31374,79.847,49.512,2650.4,25.291,49.475,3119.3,21.924,65.055,221.09,340.4,94.648,77.0,32.062,9.0422,26.839,6.8231,19.042,1.6573,32.062,13.793,25.064,1.2131,18.576,2.2467,4.7296,2.2827,0.020851,0.84103,0.083155,53.585,44.159,64.065,53.525,26.007,58.585,22.619,37.618,36.664,45.319,44.852,42.011,20.694,0
0.0,10.0,78,0.26241,3676.7,4487.4,9.3266,26.789,42.409,2720.5,75.399,120.42,0.31388,79.847,48.912,2649.0,24.512,51.412,3116.7,22.283,65.116,222.22,340.62,94.447,77.344,32.062,9.0422,26.839,6.8231,19.042,1.6573,32.062,13.793,25.064,1.2131,18.576,2.2467,4.7296,2.2827,0.020851,0.84103,0.083155,53.585,44.159,63.842,53.989,25.927,61.869,22.431,37.602,34.897,49.802,44.911,40.957,19.816,0
0.0,10.0,79,0.25473,3653.4,4503.1,9.1698,26.847,42.357,2716.0,75.546,120.4,0.32495,79.682,49.412,2643.4,27.332,49.879,3113.7,23.109,65.146,221.96,340.53,94.71,76.458,31.731,8.9765,26.62,6.8046,18.821,1.6616,32.469,13.833,24.597,1.2447,18.909,2.2455,4.7047,2.2188,0.020851,0.84103,0.083155,53.585,44.159,63.425,53.9,25.085,62.741,22.066,38.184,36.37,46.253,45.094,40.915,17.924,0
0.0,10.0,80,0.2558,3684.1,4542.9,9.2499,27.018,42.132,2712.8,76.002,120.39,0.32219,79.63,50.42,2641.5,24.665,50.915,3111.0,22.194,65.135,221.99,340.39,94.601,77.099,31.731,8.9765,26.62,6.8046,18.821,1.6616,32.469,13.833,24.597,1.2447,18.909,2.2455,4.7047,2.2188,0.020851,0.84103,0.083155,53.585,44.159,62.898,53.424,24.98,63.48,22.068,38.521,39.336,48.651,45.252,40.907,20.07,0
0.0,10.0,81,0.28952,3664.3,4502.0,9.2823,27.061,41.916,2711.5,75.079,120.4,0.3269,79.566,51.236,2640.1,24.594,50.106,3109.5,22.121,65.141,221.31,340.37,94.728,76.861,32.086,8.8745,26.731,6.833,18.557,1.6315,32.435,13.757,24.473,1.2378,18.076,2.2449,4.7569,2.282,0.0098362,0.84617,0.084017,53.291,44.482,63.464,54.431,28.564,61.104,22.27,38.988,41.738,46.78,45.213,41.097,20.276,0
0.0,10.0,82,0.28721,3685.8,4533.8,9.4031,26.493,41.974,2710.5,75.558,120.41,0.32693,79.606,50.34,2639.1,26.68,50.827,3108.7,23.802,65.096,224.37,339.96,94.58,76.889,32.086,8.8745,26.731,6.833,18.557,1.6315,32.435,13.757,24.473,1.2378,18.076,2.2449,4.7569,2.282,0.0098362,0.84617,0.084017,53.291,44.482,63.095,54.051,28.79,59.013,21.996,38.984,39.1,48.447,44.988,41.012,16.296,0
0.0,10.0,83,0.25825,3679.3,4513.0,9.0938,27.072,41.937,2712.7,75.323,120.41,0.31891,79.908,50.541,2640.9,24.179,50.412,3111.8,23.615,65.129,222.93,339.81,94.644,77.628,32.014,8.7429,26.965,6.7494,18.49,1.6233,32.269,13.942,24.814,1.2062,19.005,2.2477,4.7821,2.2265,0.0098362,0.84617,0.084017,53.291,44.482,63.017,54.963,25.453,62.092,21.97,37.886,39.691,47.488,45.16,41.518,16.675,0
0.0,10.0,84,0.25737,3686.3,4548.7,9.2602,26.71,42.252,2713.9,75.967,120.39,0.31857,80.258,49.49,2643.1,24.916,49.526,3112.7,21.913,65.281,221.24,339.7,94.495,77.305,32.014,8.7429,26.965,6.7494,18.49,1.6233,32.269,13.942,24.814,1.2062,19.005,2.2477,4.7821,2.2265,0.0098362,0.84617,0.084017,53.291,44.482,62.896,54.535,25.539,59.992,21.918,37.928,36.599,45.437,45.347,40.395,20.697,0
0.0,10.0,85,0.26791,3736.1,4586.4,9.1644,26.672,42.096,2708.8,75.937,120.43,0.3374,79.901,50.86,2636.8,24.843,49.154,3108.8,21.574,65.355,222.43,339.19,94.723,76.726,31.551,8.9946,26.74,6.8329,18.505,1.6297,32.28,13.828,24.336,1.1834,18.29,2.2953,4.7448,2.239,0.0098362,0.84617,0.084017,53.291,44.482,62.859,54.289,26.153,62.094,21.641,40.614,40.632,44.577,45.275,42.0,21.558,0
0.0,10.0,86,0.26901,3694.0,4567.7,9.3445,27.275,42.52,2703.0,75.565,120.34,0.34113,79.556,49.231,2630.5,24.07,49.874,3104.4,22.057,65.296,225.09,338.51,94.635,76.707,31.551,8.9946,26.74,6.8329,18.505,1.6297,32.28,13.828,24.336,1.1834,18.29,2.2953,4.7448,2.239,0.033881,0.86762,0.093075,54.199,43.204,63.583,54.513,26.044,59.42,21.597,40.159,35.838,46.243,45.226,40.016,20.449,0
0.0,10.0,87,0.31822,3674.3,4542.8,9.27,26.993,42.015,2705.4,76.078,120.43,0.32726,79.745,49.283,2633.3,26.552,49.693,3103.7,22.692,65.241,224.56,339.17,94.644,77.211,31.914,8.9908,26.52,6.8921,18.87,1.6415,31.963,13.995,23.728,1.2824,18.755,2.2573,4.859,2.3579,0.033881,0.86762,0.093075,54.199,43.204,63.275,54.824,30.852,61.949,21.888,38.903,35.99,45.823,45.381,41.95,18.927,0
0.0,10.0,88,0.31349,3654.2,4566.1,9.313,26.666,42.087,2709.0,75.203,120.38,0.32653,80.245,49.974,2637.5,25.201,49.533,3107.2,23.028,65.297,223.41,338.89,94.586,77.785,31.914,8.9908,26.52,6.8921,18.87,1.6415,31.963,13.995,23.728,1.2824,18.755,2.2573,4.859,2.3579,0.033881,0.86762,0.093075,54.199,43.204,63.621,54.544,31.317,58.767,21.874,38.993,38.024,45.454,45.585,39.92,18.053,0
0.0,10.0,89,0.28519,3697.0,4519.9,9.1291,26.852,42.433,2707.7,75.504,120.42,0.34703,80.363,49.245,2636.4,25.834,49.641,3107.4,22.568,65.432,222.46,338.35,94.535,77.198,31.713,8.9767,26.745,6.9824,18.886,1.6497,32.557,13.911,24.156,1.5396,18.619,2.2661,4.7802,2.2093,0.033881,0.86762,0.093075,54.199,43.204,62.385,54.216,28.117,59.904,21.544,41.094,35.879,45.703,45.764,41.973,19.16,0
0.0,10.0,90,0.28648,3661.3,4525.3,9.2371,26.75,42.368,2701.0,75.051,120.35,0.34244,79.922,50.821,2628.6,24.945,50.123,3102.2,22.997,65.47,223.14,338.44,94.79,76.732,31.713,8.9767,26.745,6.9824,18.886,1.6497,32.557,13.911,24.156,1.5396,18.619,2.2661,4.7802,2.2093,0.033881,0.86762,0.093075,54.199,43.204,62.998,54.152,27.989,60.783,21.241,41.655,40.516,46.819,45.798,39.579,18.198,0
0.0,10.0,91,0.30935,3630.1,4534.3,9.321,27.09,42.612,2699.7,76.341,120.43,0.33635,79.805,52.775,2627.3,23.409,50.097,3099.3,23.33,65.421,226.03,338.7,94.721,76.787,31.764,9.0582,26.59,6.9037,19.177,1.6234,32.513,13.868,24.382,1.213,18.368,2.2722,4.8435,2.2862,0.024483,0.87583,0.099678,54.479,44.892,62.69,53.985,30.33,59.645,21.708,40.341,46.266,46.758,46.228,41.74,17.427,0
0.0,10.0,92,0.30873,3658.7,4535.7,9.2689,27.243,42.139,2699.7,75.37,120.33,0.33651,79.822,50.15,2627.8,24.835,49.699,3099.2,23.35,65.41,226.8,338.26,94.852,76.643,31.764,9.0582,26.59,6.9037,19.177,1.6234,32.513,13.868,24.382,1.213,18.368,2.2722,4.8435,2.2862,0.024483,0.87583,0.099678,54.479,44.892,62.198,53.969,30.391,59.569,21.8,40.322,38.542,45.837,46.514,39.829,17.405,0
0.0,10.0,93,0.30834,3611.4,4515.3,9.1502,27.018,41.951,2699.3,74.527,120.43,0.33496,79.867,51.083,2627.1,26.648,49.899,3100.2,23.396,65.407,229.67,338.15,94.711,77.041,31.767,8.938,26.666,6.6361,19.221,1.5912,32.559,13.911,23.891,1.3873,19.062,2.2958,4.8113,2.2681,0.024483,0.87583,0.099678,54.479,44.892,63.645,53.457,30.381,61.252,21.314,39.46,41.289,46.299,46.614,42.2,17.287,0
0.0,10.0,94,0.30888,3671.2,4497.6,9.2366,27.028,42.652,2701.2,75.301,120.37,0.33329,80.035,50.445,2629.2,25.345,51.733,3099.8,22.549,65.428,229.82,338.85,94.862,77.118,31.767,8.938,26.666,6.6361,19.221,1.5912,32.559,13.911,23.891,1.3873,19.062,2.2958,4.8113,2.2681,0.024483,0.87583,0.099678,54.479,44.892,62.616,53.668,30.328,59.779,21.604,39.665,39.41,50.546,46.952,39.789,19.286,0
0.0,10.0,95,0.31248,3730.4,4537.4,9.095,26.494,42.405,2700.9,75.508,120.45,0.33618,80.113,50.593,2629.3,23.783,49.682,3100.0,22.709,65.518,229.52,338.62,94.533,77.194,31.379,9.0347,26.199,6.9397,19.416,1.6657,32.101,13.999,23.736,1.295,18.7,2.2656,4.7366,2.2747,0.024483,0.87583,0.099678,54.479,44.892,64.051,53.013,30.786,59.84,21.387,40.544,39.847,45.799,47.327,42.295,18.893,0
0.0,10.0,96,0.31419,3737.5,4448.0,9.2308,26.963,42.609,2698.4,74.697,120.42,0.33643,80.178,51.201,2626.0,23.971,49.726,3099.7,23.046,65.637,231.13,338.15,94.486,77.148,31.379,9.0347,26.199,6.9397,19.416,1.6657,32.101,13.999,23.736,1.295,18.7,2.2656,4.7366,2.2747,0.010459,0.88212,0.11735,54.404,43.472,63.929,54.083,30.618,60.789,21.249,40.514,41.635,45.9,47.8,40.607,18.087,0
0.0,10.0,97,0.35566,3658.1,4433.0,9.2008,27.159,42.032,2696.7,74.638,120.41,0.34883,80.246,49.67,2625.1,24.334,49.219,3097.1,22.839,65.727,234.01,338.28,94.5,77.163,31.627,8.9553,26.061,6.8099,19.283,1.628,33.063,13.858,23.747,1.3188,18.77,2.2268,4.7498,2.1663,0.010459,0.88212,0.11735,54.404,43.472,62.721,53.693,35.179,61.149,21.447,41.556,37.128,44.726,48.001,42.294,18.565,0
0.0,10.0,98,0.35753,3675.5,4477.6,9.2293,26.534,42.486,2696.3,74.596,120.38,0.34722,80.194,47.9,2624.0,25.375,49.586,3096.4,23.112,65.819,233.1,338.74,94.695,76.971,31.627,8.9553,26.061,6.8099,19.283,1.628,33.063,13.858,23.747,1.3188,18.77,2.2268,4.7498,2.1663,0.010459,0.88212,0.11735,54.404,43.472,62.421,53.159,34.995,62.014,21.151,41.753,31.921,45.576,48.537,40.444,17.931,0
0.0,10.0,99,0.33875,3669.5,4420.8,9.1454,27.036,42.51,2694.7,75.238,120.44,0.33621,80.129,50.056,2623.7,24.57,50.352,3093.8,21.528,65.846,234.75,339.05,94.705,77.062,31.822,9.032,25.966,6.7772,18.47,1.6508,32.704,13.961,23.472,1.1568,19.25,2.2836,4.8588,2.3378,0.010459,0.88212,0.11735,54.404,43.472,63.669,54.068,33.517,62.171,21.564,39.496,38.266,47.348,48.846,41.816,21.697,0
0.0,10.0,100,0.3389,3704.3,4501.9,9.1813,27.081,42.162,2693.6,75.327,120.39,0.33648,80.071,50.294,2620.9,25.115,50.253,3093.5,22.785,65.871,236.41,339.13,94.572,77.299,31.822,9.032,25.966,6.7772,18.47,1.6508,32.704,13.961,23.472,1.1568,19.25,2.2836,4.8588,2.3378,0.010459,0.88212,0.11735,54.404,43.472,63.071,53.098,33.502,59.236,21.558,39.463,38.965,47.12,49.154,40.605,18.702,0
0.0,10.0,101,0.3259,3695.0,4552.2,9.3244,27.192,42.272,2695.3,73.857,120.43,0.34598,80.307,48.892,2623.9,28.055,49.106,3095.1,23.178,65.956,239.46,339.45,94.535,77.353,32.037,8.9686,25.787,6.9163,19.246,1.6332,33.028,13.907,23.372,1.1905,19.278,2.2491,4.8675,2.2558,0.01741,0.89969,0.088758,53.075,44.09,63.602,54.475,32.018,58.747,21.648,41.168,34.838,44.466,49.57,41.53,17.752,0
0.0,10.0,102,0.32584,3703.0,4527.3,9.4495,26.718,42.351,2694.5,74.723,120.39,0.3459,80.343,48.802,2622.3,25.398,50.771,3095.5,23.961,66.043,238.55,339.03,94.513,77.271,32.037,8.9686,25.787,6.9163,19.246,1.6332,33.028,13.907,23.372,1.1905,19.278,2.2491,4.8675,2.2558,0.01741,0.89969,0.088758,53.075,44.09,63.463,54.772,32.023,59.023,21.274,41.179,34.575,48.319,50.2,40.899,15.888,0
0.0,10.0,103,0.30726,3686.4,4502.4,9.1331,26.697,41.788,2693.2,73.856,120.41,0.34045,80.402,49.557,2622.3,23.852,49.895,3091.6,22.442,66.162,240.31,339.58,94.601,77.229,32.325,9.0962,26.335,6.9392,18.959,1.6777,32.917,14.021,23.134,1.2649,19.001,2.2913,4.8461,2.3,0.01741,0.89969,0.088758,53.075,44.09,62.562,53.151,30.303,60.474,21.677,40.561,36.796,46.292,50.588,41.768,19.48,0
0.0,10.0,104,0.30764,3670.6,4505.4,9.1964,27.115,42.386,2691.7,75.81,120.36,0.33961,80.374,49.706,2619.5,25.446,51.231,3090.5,23.101,66.245,240.43,338.92,94.552,77.096,32.325,9.0962,26.335,6.9392,18.959,1.6777,32.917,14.021,23.134,1.2649,19.001,2.2913,4.8461,2.3,0.01741,0.89969,0.088758,53.075,44.09,62.833,53.115,30.266,60.379,21.595,40.663,37.233,49.384,51.118,40.476,17.914,0
0.0,10.0,105,0.27972,3673.2,4509.1,9.1553,26.921,42.193,2688.7,74.759,120.4,0.35402,80.28,50.614,2616.5,26.49,48.449,3087.5,22.562,66.302,244.18,339.76,94.751,77.002,32.074,9.0716,26.019,6.9687,18.696,1.6785,32.97,13.774,23.365,1.4724,18.657,2.2711,4.9102,2.3032,0.01741,0.89969,0.088758,53.075,44.09,62.546,53.722,27.542,61.024,21.529,42.169,39.907,42.944,51.324,40.778,19.203,0
0.0,10.0,106,0.27999,3669.7,4495.6,9.278,27.196,42.364,2685.9,75.069,120.36,0.35061,80.077,50.531,2613.1,25.307,50.206,3085.3,21.963,66.314,246.97,339.26,94.803,76.849,32.074,9.0716,26.019,6.9687,18.696,1.6785,32.97,13.774,23.365,1.4724,18.657,2.2711,4.9102,2.3032,0.0091769,0.85964,0.095924,54.162,44.299,62.606,53.884,27.516,63.087,21.506,42.585,39.661,47.011,52.165,40.218,20.656,0
0.0,10.0,107,0.30458,3632.6,4504.3,9.2027,26.847,42.132,2686.5,74.721,120.4,0.32737,80.016,51.623,2614.3,25.28,51.266,3083.9,22.614,66.33,250.28,339.59,94.76,76.945,32.303,8.9947,25.677,6.7892,19.386,1.6579,32.792,13.845,22.947,1.3716,18.751,2.2754,4.8421,2.3241,0.0091769,0.85964,0.095924,54.162,44.299,62.919,54.415,29.839,60.367,21.509,38.927,42.876,49.465,52.649,40.769,19.129,0
0.0,10.0,108,0.30638,3650.4,4528.1,9.4185,26.839,42.338,2687.8,74.935,120.4,0.32386,80.163,49.095,2615.6,26.646,49.182,3087.5,23.554,66.384,251.67,339.15,94.79,77.4,32.303,8.9947,25.677,6.7892,19.386,1.6579,32.792,13.845,22.947,1.3716,18.751,2.2754,4.8421,2.3241,0.0091769,0.85964,0.095924,54.162,44.299,62.611,54.13,29.662,59.421,21.237,39.356,35.437,44.64,53.303,40.47,16.862,0
0.0,10.0,109,0.28122,3671.8,4491.6,9.3093,26.67,42.097,2692.3,75.504,120.42,0.33106,80.65,50.672,2619.7,24.524,50.837,3090.2,22.723,66.556,253.31,339.32,94.591,77.747,32.226,9.1298,26.182,6.9948,19.06,1.6716,33.463,14.062,23.517,1.1409,19.01,2.3037,4.8637,2.3285,0.0091769,0.85964,0.095924,54.162,44.299,63.819,52.829,27.787,61.923,21.425,40.361,40.079,48.471,53.924,41.674,18.772,0
0.0,10.0,110,0.28109,3719.1,4450.9,9.3119,27.003,42.278,2691.0,74.848,120.42,0.33541,80.775,50.992,2619.5,25.546,51.19,3091.0,23.43,66.755,254.65,339.14,94.441,77.498,32.226,9.1298,26.182,6.9948,19.06,1.6716,33.463,14.062,23.517,1.1409,19.01,2.3037,4.8637,2.3285,0.0091769,0.85964,0.095924,54.162,44.299,63.007,53.316,27.8,61.113,21.414,39.83,41.019,49.289,54.561,41.282,17.075,0
0.0,10.0,111,0.28853,3634.4,4476.8,9.2784,26.846,41.87,2688.4,75.68,120.41,0.35802,80.689,49.852,2617.3,25.525,52.802,3088.1,22.174,66.881,255.17,339.35,94.615,77.334,32.541,8.923,25.583,6.8388,19.307,1.6472,33.266,13.977,22.911,1.2666,18.841,2.3052,4.8981,2.3859,0.027874,0.85478,0.10246,53.142,44.088,62.651,53.732,28.373,60.646,21.477,43.063,37.664,53.02,54.32,41.517,20.054,0
0.0,10.0,112,0.28712,3621.6,4461.1,9.1325,27.089,42.324,2685.2,75.094,120.38,0.35829,80.407,50.621,2612.8,24.898,50.886,3085.3,23.255,66.931,255.61,339.25,94.771,77.227,32.541,8.923,25.583,6.8388,19.307,1.6472,33.266,13.977,22.911,1.2666,18.841,2.3052,4.8981,2.3859,0.027874,0.85478,0.10246,53.142,44.088,62.871,53.92,28.511,63.219,21.12,43.03,39.927,48.584,54.623,40.128,17.499,0
